schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,238,ratchet-single-down-clean,cgevent,318064503942,0,,,,,,,,,,,12,0,12.101852,0.000000,122,0,0,0,0,0,0,0,0,0
1,239,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,240,ratchet-single-down-clean,hid,13252725138250,26140317459,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,241,ratchet-single-down-clean,cgevent,318065403318,0,,,,,,,,,,,11,0,11.992798,0.000000,120,0,0,0,0,0,0,0,0,0
1,242,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,243,ratchet-single-down-clean,hid,13252755272250,26170451459,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,244,ratchet-single-down-clean,cgevent,318066126534,0,,,,,,,,,,,11,0,11.647171,0.000000,117,0,0,0,0,0,0,0,0,0
1,245,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,246,ratchet-single-down-clean,hid,13252785181375,26200360584,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,247,ratchet-single-down-clean,cgevent,318066844353,0,,,,,,,,,,,11,0,11.631714,0.000000,117,0,0,0,0,0,0,0,0,0
1,248,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,249,ratchet-single-down-clean,hid,13252809681791,26224861000,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,250,ratchet-single-down-clean,cgevent,318067432363,0,,,,,,,,,,,11,0,11.631485,0.000000,117,0,0,0,0,0,0,0,0,0
1,251,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
